order,id,date,time,title,url,visitCount,typedCount,transition
214,28281,3/7/2023,15:08:27,New chat,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c,7,0,form_submit
215,28288,3/7/2023,15:08:26,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c?__cf_chl_rt_tk=3tTAipMCBjteoSjkTMIrGBKuv_hR99xwwQU_pGkgIew-1678181898-0-gaNycGzNGhA,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c?__cf_chl_tk=3tTAipMCBjteoSjkTMIrGBKuv_hR99xwwQU_pGkgIew-1678181898-0-gaNycGzNGhA,1,0,link
216,28232,3/7/2023,15:08:23,How to Write Markdown in Jupyter Notebooks | Edlitera,https://www.edlitera.com/en/blog/posts/jupyter-markdown-tutorial,2,0,reload
217,28247,3/7/2023,15:08:21,How to use DALL·E 2 to create jaw-dropping AI art | Creative Bloq,https://www.creativebloq.com/news/how-to-use-dall-e,4,0,reload
218,28219,3/7/2023,15:08:19,Run Data Science & Machine Learning Code Online | Kaggle,https://www.kaggle.com/code?searchQuery=jupyter+notebook+document,5,0,reload
219,28281,3/7/2023,15:08:19,New chat,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c,7,0,link
220,28287,3/7/2023,15:08:18,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c?__cf_chl_rt_tk=3tTAipMCBjteoSjkTMIrGBKuv_hR99xwwQU_pGkgIew-1678181898-0-gaNycGzNGhA,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c?__cf_chl_rt_tk=3tTAipMCBjteoSjkTMIrGBKuv_hR99xwwQU_pGkgIew-1678181898-0-gaNycGzNGhA,1,0,link
221,28281,3/7/2023,15:08:18,New chat,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c,7,0,reload
222,28248,3/7/2023,15:08:18,OpenAI,https://openai.com/,2,0,reload
223,28184,3/7/2023,15:08:18,Correct spelling of a sentence using Python - Google Search,https://www.google.com/search?q=Correct+spelling+of+a+sentence+using+Python&rlz=1C1RXQR_enIN970IN970&oq=Correct+spelling+of+a+sentence+using+Python&aqs=chrome..69i57j33i160.876j0j15&sourceid=chrome&ie=UTF-8,8,0,reload
224,28283,3/7/2023,15:08:12,pyenchant · PyPI,https://pypi.org/project/pyenchant/,1,0,reload
225,28268,3/7/2023,15:08:05,monkey riding bycle | DALL·E,https://labs.openai.com/e/VgEWWTX3ygdCKaPtad5fMQvR,1,0,reload
226,28281,3/7/2023,2:58:28,New chat,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c,7,0,form_submit
227,28286,3/7/2023,2:58:28,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c?__cf_chl_rt_tk=VSSf.CFQo8bI.rj8GZ5fAuj2CYarDABLS66voMRhZHY-1678137973-0-gaNycGzNGZA,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c?__cf_chl_tk=KXVTeCpn45iwfkj8r_o.j7l3AmMErkC.EyNoDUOAsOU-1678138100-0-gaNycGzNGKU,1,0,link
228,28281,3/7/2023,2:58:23,New chat,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c,7,0,link
229,28281,3/7/2023,2:58:22,New chat,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c,7,0,link
230,28219,3/7/2023,2:56:19,Run Data Science & Machine Learning Code Online | Kaggle,https://www.kaggle.com/code?searchQuery=jupyter+notebook+document,5,0,reload
231,28268,3/7/2023,2:56:17,monkey riding bycle | DALL·E,https://labs.openai.com/e/VgEWWTX3ygdCKaPtad5fMQvR,1,0,reload
232,28283,3/7/2023,2:56:17,pyenchant · PyPI,https://pypi.org/project/pyenchant/,1,0,reload
233,28248,3/7/2023,2:56:16,OpenAI,https://openai.com/,2,0,reload
234,28184,3/7/2023,2:56:16,Correct spelling of a sentence using Python - Google Search,https://www.google.com/search?q=Correct+spelling+of+a+sentence+using+Python&rlz=1C1RXQR_enIN970IN970&oq=Correct+spelling+of+a+sentence+using+Python&aqs=chrome..69i57j33i160.876j0j15&sourceid=chrome&ie=UTF-8,8,0,reload
235,28281,3/7/2023,2:56:13,New chat,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c,7,0,link
236,28284,3/7/2023,2:56:13,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c?__cf_chl_rt_tk=VSSf.CFQo8bI.rj8GZ5fAuj2CYarDABLS66voMRhZHY-1678137973-0-gaNycGzNGZA,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c?__cf_chl_rt_tk=VSSf.CFQo8bI.rj8GZ5fAuj2CYarDABLS66voMRhZHY-1678137973-0-gaNycGzNGZA,1,0,link
237,28281,3/7/2023,2:56:13,New chat,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c,7,0,reload
238,28283,3/7/2023,1:00:47,pyenchant · PyPI,https://pypi.org/project/pyenchant/,1,0,link
239,28282,3/7/2023,1:00:46,pyenchant python - Google Search,https://www.google.com/search?q=pyenchant+python&rlz=1C1RXQR_enIN970IN970&oq=pyenchant+&aqs=chrome.1.69i57j0i512l9.3614j0j15&sourceid=chrome&ie=UTF-8,2,0,link
240,28282,3/7/2023,1:00:45,pyenchant python - Google Search,https://www.google.com/search?q=pyenchant+python&rlz=1C1RXQR_enIN970IN970&oq=pyenchant+&aqs=chrome.1.69i57j0i512l9.3614j0j15&sourceid=chrome&ie=UTF-8,2,0,generated
241,28281,3/7/2023,0:54:50,New chat,https://chat.openai.com/chat/89002ff3-2846-4411-8111-e31ff1d9dc1c,7,0,link
242,27982,3/7/2023,0:54:45,New chat,https://chat.openai.com/chat,3,0,link
243,27982,3/7/2023,0:54:45,New chat,https://chat.openai.com/chat,3,0,link
244,28276,3/7/2023,0:54:41,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth/oauthchooseaccount?login_hint&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=aQ2TRkbF5jadyhFkYgES8iqe6w_e4d33&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com&service=lso&o2v=1&flowName=GeneralOAuthFlow,1,0,link
245,28275,3/7/2023,0:54:41,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?login_hint&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=aQ2TRkbF5jadyhFkYgES8iqe6w_e4d33&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com&service=lso&o2v=1,1,0,link
246,28274,3/7/2023,0:54:41,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?login_hint=&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=aQ2TRkbF5jadyhFkYgES8iqe6w_e4d33&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com,2,0,link
247,28274,3/7/2023,0:54:41,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?login_hint=&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=aQ2TRkbF5jadyhFkYgES8iqe6w_e4d33&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com,2,0,form_submit
248,28273,3/7/2023,0:54:37,,https://auth0.openai.com/u/login/identifier?state=hKFo2SA5QklLTldOZlVnbHpZX2lySFYxMHhYS2VBZ1ZmbnNKdKFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIDlBTkpQX05TeGJpLW9IMlhocXlGRENFNlNKSGRKaDV4o2NpZNkgVGRKSWNiZTE2V29USHROOTVueXl3aDVFNHlPbzZJdEc,1,0,link
249,27936,3/7/2023,0:54:27,ChatGPT | OpenAI,https://chat.openai.com/,10,1,form_submit
250,27939,3/7/2023,0:54:27,ChatGPT | OpenAI,https://chat.openai.com/auth/login,6,0,form_submit
251,27939,3/7/2023,0:54:27,ChatGPT | OpenAI,https://chat.openai.com/auth/login,6,0,form_submit
252,28271,3/7/2023,0:54:24,https://chat.openai.com,https://chat.openai.com/?__cf_chl_tk=YxM5UNB7yG05Rcn2I2QPajb0mEh5awtX7kxiHtN6n6k-1678130662-0-gaNycGzNGGU,1,0,link
253,27936,3/7/2023,0:54:23,ChatGPT | OpenAI,https://chat.openai.com/,10,1,link
254,27936,3/7/2023,0:54:23,ChatGPT | OpenAI,https://chat.openai.com/,10,1,link
255,27936,3/7/2023,0:54:14,ChatGPT | OpenAI,https://chat.openai.com/,10,1,link
256,28269,3/7/2023,0:54:14,https://chat.openai.com,https://chat.openai.com/?__cf_chl_rt_tk=L8m5OfRjsBLnJznTo0CwXu3Qb3v8BVq2BIWtERoAWI0-1678130654-0-gaNycGzNGXs,1,0,link
257,27936,3/7/2023,0:54:14,ChatGPT | OpenAI,https://chat.openai.com/,10,1,link
258,28248,3/7/2023,0:53:54,OpenAI,https://openai.com/,2,0,link
259,28243,3/7/2023,0:53:54,DALL·E 2,https://openai.com/product/dall-e-2,7,0,link
260,28268,3/7/2023,0:53:13,monkey riding bycle | DALL·E,https://labs.openai.com/e/VgEWWTX3ygdCKaPtad5fMQvR,1,0,link
261,28249,3/7/2023,0:52:55,DALL·E,https://labs.openai.com/,3,0,link
262,28262,3/7/2023,0:52:52,Redirecting,https://accounts.google.co.in/accounts/SetSID?ssdc=1&sidt=ALWU2ctNxy07DIwUlPF5xt5X9AI4yIXfnWsI/HV2n95KZHKz4nLLAVnft00%2B%2B/jeZbaGeaE4dl9O/xuc7216IQuBPPmYsbIQQUiuOVdwY24fPm9hD9AqF%2BEalpuibBN%2BW%2BCpwm3sZNtrDmQw%2BLlnfuWq5HM%2BdFbnR%2B/OUoV%2By2PZ%2BshX3Y7u88aA%2BJd0Ao2BdHgXQk1debfCyKqFhk/OQL%2B1A/MeiiyZStnqcml9k1XXcchwxtNNf3uRtGSPML4X/ClZXgLWGeznYZ8IkrHNXbHaDti5aa1IRtixdoROiEN9pw5qTAqv8gIIIJ5eBzvDfzd%2Be82FkMQjwRQirsTIu3PwWLkAOr2KxDZOOEim3J3AxPC4MAU49joHSyqlGUK3LqSu1yWeJDi0jCrQxXu14ymonZU2e7QGAT4t9ScfsdFvISVkcjJTTbY/HLxJkEDnVXLCpzhMkHxWrF5Qm0XSpXVs4rZYL6%2BOAQ%3D%3D&continue=https://accounts.google.com/signin/oauth/consent?authuser%3D0%26part%3DAJi8hAPreI1C4bq0OrjGCM0se2jVo8GAwgFfnqxlE4Saqyvrb4n9AHxumV5T0lZ3ZrYgpkunQ-chKozuLycBza6tPtvOZpaVX6ElNYlEvpjoQ29rxu1uPAIYKnFdjrk7r5Z8hRGqrXuzvIH88GMZ1pwDt5x9UHsKNNnuGVNnDZkoYxdVOVNdDNotmtt7ysYN9e_q_0AZ16spkIIPvCqQrFDJMUODiD2h7uBuu9KuTRctus1fET6sxMSzjHnT7vKzSmwy0LEl9svSZmmTKA_iXi4dEsK9onMxEWbcNfU3tGJCxfMIA1MgoBW5XxJRoejpvX1sd4OAnmvDKOPzDZUENH3OfW1_oiP-GDDQZnFX_xkU6O3fLgTgN6l5df5y7pPBKYkyuRMJXMP4BRufm2WypIUKSv6UAMiPOoQw7FiUyD6xHhWrE9WfzwsBRd1eQi_Bmk14QR9PvqB6Frz-gfPZJLzx5sxpBO0FgA%26as%3DS1023623837%253A1678130495923867%26client_id%3D799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com%26rapt%3DAEjHL4P4n8Pql0Zyo_NGyae37kGFXZTZcUUcA9r0l3FQvESsfEnAQrnuimJ-7HWSK3jqsjUD2NSSNLEjw0Q77bFZ0LXYeWFTuw%23&tcc=1,1,0,link
263,28259,3/7/2023,0:51:39,Sign in - Google Accounts,https://accounts.google.com/signin/v2/challenge/pwd?login_hint&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=eRMT7soBP9KLHdkzSC4l01dsIE4p3o34&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com&service=lso&o2v=1&flowName=GeneralOAuthFlow&cid=1&navigationDirection=forward&TL=ALbfvL1nx4wQWgiCYU6JcvI4XS9QAds2TQJZNL2xtsizz_Xx-gYKtQ6LQpIFwujb,1,0,link
264,28258,3/7/2023,0:51:36,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth/oauthchooseaccount?login_hint&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=eRMT7soBP9KLHdkzSC4l01dsIE4p3o34&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com&service=lso&o2v=1&flowName=GeneralOAuthFlow,1,0,link
265,28257,3/7/2023,0:51:36,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?login_hint&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=eRMT7soBP9KLHdkzSC4l01dsIE4p3o34&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com&service=lso&o2v=1,1,0,link
266,28256,3/7/2023,0:51:36,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?login_hint=&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=eRMT7soBP9KLHdkzSC4l01dsIE4p3o34&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com,2,0,link
267,28256,3/7/2023,0:51:36,Sign in - Google Accounts,https://accounts.google.com/o/oauth2/auth?login_hint=&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=eRMT7soBP9KLHdkzSC4l01dsIE4p3o34&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com,2,0,form_submit
268,28255,3/7/2023,0:51:30,,https://auth0.openai.com/u/login/identifier?state=hKFo2SByZDFCUDBLTldjQnM5dkVReDRnYXVjdXN2aUNPVnBNZqFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGh6bGFIWlktM1MwbWk5cHlkQXNiUnlmekRhcF9SUkFyo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,1,0,link
269,28249,3/7/2023,0:51:29,DALL·E,https://labs.openai.com/,3,0,link
270,28253,3/7/2023,0:45:17,,https://auth0.openai.com/u/reset-password/request/Username-Password-Authentication?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,6,0,form_submit
271,28253,3/7/2023,0:45:08,,https://auth0.openai.com/u/reset-password/request/Username-Password-Authentication?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,6,0,form_submit
272,28253,3/7/2023,0:43:29,,https://auth0.openai.com/u/reset-password/request/Username-Password-Authentication?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,6,0,form_submit
273,28253,3/7/2023,0:42:13,,https://auth0.openai.com/u/reset-password/request/Username-Password-Authentication?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,6,0,form_submit
274,28253,3/7/2023,0:41:30,,https://auth0.openai.com/u/reset-password/request/Username-Password-Authentication?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,6,0,form_submit
275,28253,3/7/2023,0:41:28,,https://auth0.openai.com/u/reset-password/request/Username-Password-Authentication?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,6,0,link
276,28252,3/7/2023,0:41:25,,https://auth0.openai.com/u/login/password?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,3,0,form_submit
277,28252,3/7/2023,0:41:07,,https://auth0.openai.com/u/login/password?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,3,0,form_submit
278,28252,3/7/2023,0:40:56,,https://auth0.openai.com/u/login/password?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,3,0,form_submit
279,28251,3/7/2023,0:40:45,,https://auth0.openai.com/u/login/identifier?state=hKFo2SA2WTJKemI3SjJlb1dYSW11cDA5eGhYMVlvdC1MTXpwRaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGI3Um94RHF1OV81cVl3RDNvelBqRjVoWHN5TnN3UjROo2NpZNkgRE1nOTFmNVBDSFF0Yzd1MDE4V0tpTDB6b3BLZGlIbGU,1,0,link
280,28249,3/7/2023,0:40:44,DALL·E,https://labs.openai.com/,3,0,link
281,28243,3/7/2023,0:40:39,DALL·E 2,https://openai.com/product/dall-e-2,7,0,link
282,28245,3/7/2023,0:40:34,Search,https://openai.com/search?q=an+armchair+in+the+shape+of+an+avocado,3,0,link
283,28248,3/7/2023,0:40:26,OpenAI,https://openai.com/,2,0,link
284,28245,3/7/2023,0:40:26,Search,https://openai.com/search?q=an+armchair+in+the+shape+of+an+avocado,3,0,link
285,28247,3/7/2023,0:40:04,How to use DALL·E 2 to create jaw-dropping AI art | Creative Bloq,https://www.creativebloq.com/news/how-to-use-dall-e,4,0,link
286,28247,3/7/2023,0:40:04,How to use DALL·E 2 to create jaw-dropping AI art | Creative Bloq,https://www.creativebloq.com/news/how-to-use-dall-e,4,0,link
287,28247,3/7/2023,0:39:54,How to use DALL·E 2 to create jaw-dropping AI art | Creative Bloq,https://www.creativebloq.com/news/how-to-use-dall-e,4,0,link
288,28247,3/7/2023,0:39:52,How to use DALL·E 2 to create jaw-dropping AI art | Creative Bloq,https://www.creativebloq.com/news/how-to-use-dall-e,4,0,link
289,28246,3/7/2023,0:39:52,How to use DALL·E 2 to create jaw-dropping AI art | Creative Bloq,"https://www.creativebloq.com/news/how-to-use-dall-e#:~:text=Type%20in%20a%20description%20of,Click%20'generate'%20and%20DALL&text=E%20will%20attempt%20to%20create,get%20a%20result%20you%20like.",1,0,link
290,28237,3/7/2023,0:39:41,dall e text to image - Google Search,https://www.google.com/search?q=dall+e+text+to+image&rlz=1C1RXQR_enIN970IN970&oq=dalee+tex&aqs=chrome.1.69i57j0i13i131i433i512j0i13i512l4j0i13i30l2j0i22i30j0i8i13i30.8226j0j15&sourceid=chrome&ie=UTF-8,3,0,generated
291,28245,3/7/2023,0:39:32,Search,https://openai.com/search?q=an+armchair+in+the+shape+of+an+avocado,3,0,link
292,28240,3/7/2023,0:39:04,Search,https://openai.com/search?q=a+monkey+riding+bycle,2,0,link
293,28244,3/7/2023,0:38:47,Search,https://openai.com/search?q=a%20monkey,1,0,link
294,28243,3/7/2023,0:38:47,DALL·E 2,https://openai.com/product/dall-e-2,7,0,link
295,28243,3/7/2023,0:38:21,DALL·E 2,https://openai.com/product/dall-e-2,7,0,link
296,28243,3/7/2023,0:38:21,DALL·E 2,https://openai.com/product/dall-e-2,7,0,link
297,28243,3/7/2023,0:38:21,DALL·E 2,https://openai.com/product/dall-e-2,7,0,link
298,28243,3/7/2023,0:38:21,DALL·E 2,https://openai.com/product/dall-e-2,7,0,link
299,28238,3/7/2023,0:37:52,DALL·E: Creating images from text,https://openai.com/research/dall-e,6,0,link
300,28241,3/7/2023,0:37:33,Search,https://openai.com/search?q=a+monkey+riding+,1,0,link
301,28240,3/7/2023,0:37:24,Search,https://openai.com/search?q=a+monkey+riding+bycle,2,0,link
302,28239,3/7/2023,0:36:42,Search,https://openai.com/search?q=a%20monky%20riding%20bycle,1,0,link
303,28238,3/7/2023,0:36:42,DALL·E: Creating images from text,https://openai.com/research/dall-e,6,0,link
304,28238,3/7/2023,0:36:16,DALL·E: Creating images from text,https://openai.com/research/dall-e,6,0,link
305,28238,3/7/2023,0:36:16,DALL·E: Creating images from text,https://openai.com/research/dall-e,6,0,link
306,28238,3/7/2023,0:36:16,DALL·E: Creating images from text,https://openai.com/research/dall-e,6,0,link
307,28238,3/7/2023,0:36:16,DALL·E: Creating images from text,https://openai.com/research/dall-e,6,0,link
308,28237,3/7/2023,0:36:14,dall e text to image - Google Search,https://www.google.com/search?q=dall+e+text+to+image&rlz=1C1RXQR_enIN970IN970&oq=dalee+tex&aqs=chrome.1.69i57j0i13i131i433i512j0i13i512l4j0i13i30l2j0i22i30j0i8i13i30.8226j0j15&sourceid=chrome&ie=UTF-8,3,0,link
309,28237,3/7/2023,0:36:13,dall e text to image - Google Search,https://www.google.com/search?q=dall+e+text+to+image&rlz=1C1RXQR_enIN970IN970&oq=dalee+tex&aqs=chrome.1.69i57j0i13i131i433i512j0i13i512l4j0i13i30l2j0i22i30j0i8i13i30.8226j0j15&sourceid=chrome&ie=UTF-8,3,0,generated
310,28236,3/7/2023,0:11:28,The Ultimate Markdown Guide (for Jupyter Notebook) | by Hannan Satopay | Analytics Vidhya | Medium,https://medium.com/analytics-vidhya/the-ultimate-markdown-guide-for-jupyter-notebook-d5e5abf728fd,1,0,link
311,28231,3/7/2023,0:11:23,jupyter notebook markdown tutorial - Google Search,https://www.google.com/search?q=jupyter+notebook+markdown+tutorial&rlz=1C1RXQR_enIN970IN970&ei=UDIGZKHBHbbm4-EPso6-8AQ&oq=jupyter+notebook+markdown+tu&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgAMgUIABCABDIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoNCC4QxwEQ0QMQsAMQQzoHCAAQsAMQQzoECAAQQ0oECEEYAFCBAVi3LGCrOWgBcAF4AIABiAGIAf8CkgEDMC4zmAEAoAEByAEKwAEB&sclient=gws-wiz-serp,6,0,form_submit
312,28235,3/7/2023,0:10:37,How to Use Markdown in Jupyter Notebook,https://linuxhint.com/markdown-jupyter-notebook/,1,0,link
313,28231,3/7/2023,0:10:30,jupyter notebook markdown tutorial - Google Search,https://www.google.com/search?q=jupyter+notebook+markdown+tutorial&rlz=1C1RXQR_enIN970IN970&ei=UDIGZKHBHbbm4-EPso6-8AQ&oq=jupyter+notebook+markdown+tu&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgAMgUIABCABDIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoNCC4QxwEQ0QMQsAMQQzoHCAAQsAMQQzoECAAQQ0oECEEYAFCBAVi3LGCrOWgBcAF4AIABiAGIAf8CkgEDMC4zmAEAoAEByAEKwAEB&sclient=gws-wiz-serp,6,0,form_submit
314,28234,3/7/2023,0:10:11,Code and Markdown Cells in Jupyter Notebook | Earth Data Science - Earth Lab,https://www.earthdatascience.org/courses/intro-to-earth-data-science/open-reproducible-science/jupyter-python/code-markdown-cells-in-jupyter-notebook/,1,0,link
315,28231,3/7/2023,0:10:02,jupyter notebook markdown tutorial - Google Search,https://www.google.com/search?q=jupyter+notebook+markdown+tutorial&rlz=1C1RXQR_enIN970IN970&ei=UDIGZKHBHbbm4-EPso6-8AQ&oq=jupyter+notebook+markdown+tu&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgAMgUIABCABDIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoNCC4QxwEQ0QMQsAMQQzoHCAAQsAMQQzoECAAQQ0oECEEYAFCBAVi3LGCrOWgBcAF4AIABiAGIAf8CkgEDMC4zmAEAoAEByAEKwAEB&sclient=gws-wiz-serp,6,0,form_submit
316,28233,3/7/2023,0:09:26,Markdown Cells — Jupyter Notebook 6.5.3 documentation,https://jupyter-notebook.readthedocs.io/en/stable/examples/Notebook/Working%20With%20Markdown%20Cells.html,2,0,link
317,28233,3/7/2023,0:09:26,Markdown Cells — Jupyter Notebook 6.5.3 documentation,https://jupyter-notebook.readthedocs.io/en/stable/examples/Notebook/Working%20With%20Markdown%20Cells.html,2,0,link
318,28232,3/7/2023,0:09:20,How to Write Markdown in Jupyter Notebooks | Edlitera,https://www.edlitera.com/en/blog/posts/jupyter-markdown-tutorial,2,0,link
319,28231,3/7/2023,0:09:14,jupyter notebook markdown tutorial - Google Search,https://www.google.com/search?q=jupyter+notebook+markdown+tutorial&rlz=1C1RXQR_enIN970IN970&ei=UDIGZKHBHbbm4-EPso6-8AQ&oq=jupyter+notebook+markdown+tu&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgAMgUIABCABDIFCAAQhgMyBQgAEIYDMgUIABCGAzoKCAAQRxDWBBCwAzoNCC4QxwEQ0QMQsAMQQzoHCAAQsAMQQzoECAAQQ0oECEEYAFCBAVi3LGCrOWgBcAF4AIABiAGIAf8CkgEDMC4zmAEAoAEByAEKwAEB&sclient=gws-wiz-serp,6,0,form_submit
320,28232,3/7/2023,0:05:58,How to Write Markdown in Jupyter Notebooks | Edlitera,https://www.edlitera.com/en/blog/posts/jupyter-markdown-tutorial,2,0,link
